Az (deg)        EL (deg)        ΔAZ (Gaussian) (arcsec) σAz (arcsec)    FWHM-Az (arcsec)               Az-2 (deg)      El-2 (deg)      ΔEL (Gaussian) (arcsec) σEL (arcsec)    FWHM-EL (arcsec)
353.00,50.00,349.67,50.00,1000.00,353.00,50.00,28.80,50.00,1000.00
337.00,70.00,376.39,50.00,1000.00,337.00,70.00,79.84,50.00,1000.00
73.00,46.00,474.64,50.00,1000.00,73.00,46.00,-151.31,50.00,1000.00
234.00,68.00,236.54,50.00,1000.00,234.00,68.00,72.09,50.00,1000.00
7.00,46.00,470.33,50.00,1000.00,7.00,46.00,213.89,50.00,1000.00
334.00,45.00,433.19,50.00,1000.00,334.00,45.00,3.54,50.00,1000.00
264.00,60.00,473.36,50.00,1000.00,264.00,60.00,149.27,50.00,1000.00
56.00,17.00,121.65,50.00,1000.00,56.00,17.00,24.51,50.00,1000.00
142.00,64.00,462.51,50.00,1000.00,142.00,64.00,-123.98,50.00,1000.00
17.00,71.00,532.58,50.00,1000.00,17.00,71.00,77.58,50.00,1000.00
59.00,41.00,540.97,50.00,1000.00,59.00,41.00,-210.66,50.00,1000.00
28.00,67.00,315.94,50.00,1000.00,28.00,67.00,-23.02,50.00,1000.00
28.00,23.00,441.30,50.00,1000.00,28.00,23.00,-42.76,50.00,1000.00
290.00,71.00,341.93,50.00,1000.00,290.00,71.00,110.82,50.00,1000.00
87.00,69.00,261.33,50.00,1000.00,87.00,69.00,41.15,50.00,1000.00
255.00,80.00,183.71,50.00,1000.00,255.00,80.00,232.14,50.00,1000.00
252.00,75.00,86.48,50.00,1000.00,252.00,75.00,-193.69,50.00,1000.00
144.00,85.00,-117.90,50.00,1000.00,144.00,85.00,79.01,50.00,1000.00
80.00,18.00,432.69,50.00,1000.00,80.00,18.00,174.21,50.00,1000.00
70.00,83.00,113.14,50.00,1000.00,70.00,83.00,142.97,50.00,1000.00
107.00,62.00,304.91,50.00,1000.00,107.00,62.00,190.08,50.00,1000.00
312.00,52.00,411.52,50.00,1000.00,312.00,52.00,-46.79,50.00,1000.00
165.00,12.00,319.61,50.00,1000.00,165.00,12.00,159.95,50.00,1000.00
2.00,10.00,280.67,50.00,1000.00,2.00,10.00,176.53,50.00,1000.00
194.00,54.00,452.70,50.00,1000.00,194.00,54.00,-20.37,50.00,1000.00
199.00,80.00,160.85,50.00,1000.00,199.00,80.00,133.92,50.00,1000.00
207.00,59.00,314.24,50.00,1000.00,207.00,59.00,-83.23,50.00,1000.00
41.00,36.00,377.08,50.00,1000.00,41.00,36.00,-125.46,50.00,1000.00
141.00,58.00,467.30,50.00,1000.00,141.00,58.00,79.77,50.00,1000.00
20.00,82.00,217.51,50.00,1000.00,20.00,82.00,10.44,50.00,1000.00
280.00,20.00,336.26,50.00,1000.00,280.00,20.00,52.76,50.00,1000.00
97.00,48.00,379.59,50.00,1000.00,97.00,48.00,54.87,50.00,1000.00
145.00,66.00,373.56,50.00,1000.00,145.00,66.00,237.55,50.00,1000.00
118.00,50.00,489.60,50.00,1000.00,118.00,50.00,177.54,50.00,1000.00
317.00,20.00,490.86,50.00,1000.00,317.00,20.00,-38.86,50.00,1000.00
98.00,45.00,573.68,50.00,1000.00,98.00,45.00,35.49,50.00,1000.00
143.00,79.00,219.17,50.00,1000.00,143.00,79.00,19.79,50.00,1000.00
306.00,13.00,394.29,50.00,1000.00,306.00,13.00,225.12,50.00,1000.00
266.00,49.00,406.21,50.00,1000.00,266.00,49.00,86.86,50.00,1000.00
269.00,71.00,342.55,50.00,1000.00,269.00,71.00,-20.42,50.00,1000.00
248.00,40.00,329.47,50.00,1000.00,248.00,40.00,-90.92,50.00,1000.00
267.00,61.00,393.86,50.00,1000.00,267.00,61.00,-2.88,50.00,1000.00
94.00,21.00,534.70,50.00,1000.00,94.00,21.00,67.81,50.00,1000.00
314.00,11.00,321.65,50.00,1000.00,314.00,11.00,131.34,50.00,1000.00
100.00,74.00,464.26,50.00,1000.00,100.00,74.00,81.20,50.00,1000.00
301.00,37.00,199.20,50.00,1000.00,301.00,37.00,-79.65,50.00,1000.00
217.00,64.00,112.06,50.00,1000.00,217.00,64.00,36.65,50.00,1000.00
0.00,84.00,115.59,50.00,1000.00,0.00,84.00,85.12,50.00,1000.00
108.00,68.00,182.11,50.00,1000.00,108.00,68.00,37.70,50.00,1000.00
35.00,69.00,275.54,50.00,1000.00,35.00,69.00,77.20,50.00,1000.00
304.00,85.00,-158.08,50.00,1000.00,304.00,85.00,166.31,50.00,1000.00
215.00,30.00,258.48,50.00,1000.00,215.00,30.00,54.85,50.00,1000.00
301.00,46.00,373.35,50.00,1000.00,301.00,46.00,-201.93,50.00,1000.00
24.00,43.00,423.82,50.00,1000.00,24.00,43.00,-36.69,50.00,1000.00
68.00,26.00,516.44,50.00,1000.00,68.00,26.00,-39.83,50.00,1000.00
332.00,11.00,274.74,50.00,1000.00,332.00,11.00,49.29,50.00,1000.00
122.00,84.00,-86.44,50.00,1000.00,122.00,84.00,-7.26,50.00,1000.00
213.00,71.00,386.29,50.00,1000.00,213.00,71.00,180.83,50.00,1000.00
345.00,11.00,415.59,50.00,1000.00,345.00,11.00,168.35,50.00,1000.00
348.00,24.00,352.85,50.00,1001.00,348.00,24.00,186.99,50.00,1000.00
250.00,83.00,-56.85,50.00,1002.00,250.00,83.00,134.76,50.00,1000.00
247.00,45.00,271.74,50.00,1003.00,247.00,45.00,-26.54,50.00,1000.00
334.00,20.00,365.73,50.00,1004.00,334.00,20.00,251.39,50.00,1000.00
277.00,36.00,195.12,50.00,1005.00,277.00,36.00,164.42,50.00,1000.00
90.00,35.00,256.36,50.00,1006.00,90.00,35.00,-35.34,50.00,1000.00
314.00,34.00,433.20,50.00,1007.00,314.00,34.00,16.89,50.00,1000.00
209.00,31.00,253.79,50.00,1008.00,209.00,31.00,117.72,50.00,1000.00
75.00,84.00,225.50,50.00,1009.00,75.00,84.00,-98.59,50.00,1000.00
122.00,27.00,415.46,50.00,1010.00,122.00,27.00,-12.52,50.00,1000.00
280.00,69.00,192.88,50.00,1011.00,280.00,69.00,-65.22,50.00,1000.00
316.00,64.00,451.93,50.00,1012.00,316.00,64.00,92.77,50.00,1000.00
161.00,64.00,402.48,50.00,1013.00,161.00,64.00,48.29,50.00,1000.00
247.00,52.00,500.65,50.00,1014.00,247.00,52.00,26.47,50.00,1000.00
289.00,22.00,274.48,50.00,1015.00,289.00,22.00,170.52,50.00,1000.00
196.00,44.00,373.96,50.00,1016.00,196.00,44.00,-60.24,50.00,1000.00
82.00,18.00,427.01,50.00,1017.00,82.00,18.00,358.91,50.00,1000.00
134.00,72.00,336.78,50.00,1018.00,134.00,72.00,34.20,50.00,1000.00
167.00,29.00,335.43,50.00,1019.00,167.00,29.00,-48.58,50.00,1000.00
29.00,59.00,370.70,50.00,1020.00,29.00,59.00,-42.94,50.00,1000.00
321.00,55.00,224.61,50.00,1021.00,321.00,55.00,8.81,50.00,1000.00
279.00,43.00,267.75,50.00,1022.00,279.00,43.00,-40.42,50.00,1000.00
93.00,77.00,324.96,50.00,1023.00,93.00,77.00,5.25,50.00,1000.00
258.00,46.00,384.70,50.00,1024.00,258.00,46.00,-83.43,50.00,1000.00
311.00,29.00,600.49,50.00,1025.00,311.00,29.00,101.07,50.00,1000.00
322.00,45.00,442.50,50.00,1026.00,322.00,45.00,-49.97,50.00,1000.00
140.00,66.00,459.49,50.00,1027.00,140.00,66.00,60.89,50.00,1000.00
27.00,23.00,367.89,50.00,1028.00,27.00,23.00,-4.45,50.00,1000.00
93.00,74.00,389.86,50.00,1029.00,93.00,74.00,-106.77,50.00,1000.00
93.00,72.00,391.25,50.00,1030.00,93.00,72.00,-79.77,50.00,1000.00
81.00,52.00,429.70,50.00,1031.00,81.00,52.00,-100.99,50.00,1000.00
116.00,41.00,298.38,50.00,1032.00,116.00,41.00,-32.11,50.00,1000.00
15.00,62.00,268.58,50.00,1033.00,15.00,62.00,-30.14,50.00,1000.00
164.00,13.00,384.78,50.00,1034.00,164.00,13.00,186.79,50.00,1000.00
323.00,31.00,443.35,50.00,1035.00,323.00,31.00,134.71,50.00,1000.00
88.00,10.00,379.76,50.00,1036.00,88.00,10.00,239.95,50.00,1000.00
7.00,61.00,475.51,50.00,1037.00,7.00,61.00,-2.17,50.00,1000.00
272.00,71.00,366.35,50.00,1038.00,272.00,71.00,-119.80,50.00,1000.00
258.00,80.00,122.63,50.00,1039.00,258.00,80.00,-140.59,50.00,1000.00
38.00,68.00,507.72,50.00,1040.00,38.00,68.00,-52.54,50.00,1000.00
34.00,74.00,399.41,50.00,1041.00,34.00,74.00,49.12,50.00,1000.00
135.00,83.00,225.78,50.00,1042.00,135.00,83.00,-11.99,50.00,1000.00
65.00,57.00,430.08,50.00,1043.00,65.00,57.00,119.09,50.00,1000.00
178.00,37.00,530.38,50.00,1044.00,178.00,37.00,190.79,50.00,1000.00
346.00,72.00,234.77,50.00,1045.00,346.00,72.00,-15.21,50.00,1000.00
163.00,62.00,400.37,50.00,1046.00,163.00,62.00,-51.80,50.00,1000.00
1.00,30.00,427.97,50.00,1047.00,1.00,30.00,-218.49,50.00,1000.00
9.00,74.00,245.35,50.00,1048.00,9.00,74.00,-18.66,50.00,1000.00
24.00,11.00,377.63,50.00,1049.00,24.00,11.00,138.13,50.00,1000.00
35.00,27.00,423.12,50.00,1050.00,35.00,27.00,31.46,50.00,1000.00
241.00,69.00,453.88,50.00,1051.00,241.00,69.00,127.31,50.00,1000.00
6.00,41.00,566.89,50.00,1052.00,6.00,41.00,105.02,50.00,1000.00
3.00,36.00,516.76,50.00,1053.00,3.00,36.00,-25.75,50.00,1000.00
295.00,48.00,275.38,50.00,1054.00,295.00,48.00,-149.49,50.00,1000.00
172.00,36.00,396.48,50.00,1055.00,172.00,36.00,115.62,50.00,1000.00
140.00,14.00,428.91,50.00,1056.00,140.00,14.00,69.16,50.00,1000.00
108.00,12.00,463.95,50.00,1057.00,108.00,12.00,157.47,50.00,1000.00
12.00,26.00,250.34,50.00,1058.00,12.00,26.00,-44.80,50.00,1000.00
255.00,21.00,431.59,50.00,1059.00,255.00,21.00,39.64,50.00,1000.00
307.00,53.00,492.26,50.00,1060.00,307.00,53.00,-293.60,50.00,1000.00
202.00,19.00,243.30,50.00,1061.00,202.00,19.00,-36.30,50.00,1000.00
105.00,73.00,537.20,50.00,1062.00,105.00,73.00,-85.99,50.00,1000.00
291.00,12.00,299.88,50.00,1063.00,291.00,12.00,57.36,50.00,1000.00
306.00,56.00,273.57,50.00,1064.00,306.00,56.00,22.18,50.00,1000.00
46.00,22.00,354.36,50.00,1065.00,46.00,22.00,-14.01,50.00,1000.00
51.00,84.00,228.90,50.00,1066.00,51.00,84.00,-48.49,50.00,1000.00
245.00,70.00,443.37,50.00,1067.00,245.00,70.00,65.43,50.00,1000.00
95.00,71.00,399.67,50.00,1068.00,95.00,71.00,149.71,50.00,1000.00
355.00,68.00,345.94,50.00,1069.00,355.00,68.00,95.36,50.00,1000.00
202.00,14.00,240.71,50.00,1070.00,202.00,14.00,-26.52,50.00,1000.00
243.00,54.00,373.02,50.00,1071.00,243.00,54.00,-7.04,50.00,1000.00
268.00,49.00,387.96,50.00,1072.00,268.00,49.00,117.93,50.00,1000.00
0.00,45.00,400.51,50.00,1073.00,0.00,45.00,34.07,50.00,1000.00
236.00,69.00,248.27,50.00,1074.00,236.00,69.00,36.06,50.00,1000.00
68.00,73.00,310.13,50.00,1075.00,68.00,73.00,67.96,50.00,1000.00
153.00,84.00,-97.86,50.00,1076.00,153.00,84.00,29.01,50.00,1000.00
247.00,55.00,421.06,50.00,1077.00,247.00,55.00,58.02,50.00,1000.00
131.00,16.00,648.72,50.00,1078.00,131.00,16.00,60.10,50.00,1000.00
140.00,59.00,384.34,50.00,1079.00,140.00,59.00,112.32,50.00,1000.00
176.00,75.00,454.82,50.00,1080.00,176.00,75.00,209.44,50.00,1000.00
222.00,39.00,333.51,50.00,1081.00,222.00,39.00,34.32,50.00,1000.00
108.00,21.00,366.23,50.00,1082.00,108.00,21.00,111.19,50.00,1000.00
327.00,38.00,370.69,50.00,1083.00,327.00,38.00,105.33,50.00,1000.00
276.00,83.00,100.08,50.00,1084.00,276.00,83.00,62.65,50.00,1000.00
355.00,68.00,503.79,50.00,1085.00,355.00,68.00,-63.17,50.00,1000.00
270.00,46.00,406.18,50.00,1086.00,270.00,46.00,39.47,50.00,1000.00
224.00,20.00,317.33,50.00,1087.00,224.00,20.00,-1.86,50.00,1000.00
202.00,68.00,255.88,50.00,1088.00,202.00,68.00,-176.45,50.00,1000.00
345.00,53.00,410.52,50.00,1089.00,345.00,53.00,3.34,50.00,1000.00
55.00,11.00,342.80,50.00,1090.00,55.00,11.00,88.14,50.00,1000.00
317.00,55.00,390.96,50.00,1091.00,317.00,55.00,83.24,50.00,1000.00
323.00,59.00,551.88,50.00,1092.00,323.00,59.00,14.44,50.00,1000.00
85.00,77.00,309.58,50.00,1093.00,85.00,77.00,12.49,50.00,1000.00
125.00,63.00,505.59,50.00,1094.00,125.00,63.00,103.12,50.00,1000.00
69.00,53.00,266.51,50.00,1095.00,69.00,53.00,-63.39,50.00,1000.00
205.00,16.00,375.40,50.00,1096.00,205.00,16.00,56.13,50.00,1000.00
154.00,53.00,332.64,50.00,1097.00,154.00,53.00,-219.60,50.00,1000.00
277.00,76.00,61.47,50.00,1098.00,277.00,76.00,-10.07,50.00,1000.00
55.00,28.00,342.64,50.00,1099.00,55.00,28.00,163.09,50.00,1000.00
104.00,53.00,324.43,50.00,1100.00,104.00,53.00,66.10,50.00,1000.00
