1.00,82.00,-171.61,100.00,1000.00,1.00,82.00,148.79,100.00,1000.00
81.00,62.00,184.16,100.00,1000.00,81.00,62.00,-8.06,100.00,1000.00
234.00,52.00,-157.32,100.00,1000.00,234.00,52.00,-59.28,100.00,1000.00
142.00,44.00,-175.00,100.00,1000.00,142.00,44.00,-53.47,100.00,1000.00
348.00,20.00,48.55,100.00,1000.00,348.00,20.00,-53.75,100.00,1000.00
299.00,70.00,-117.09,100.00,1000.00,299.00,70.00,-35.95,100.00,1000.00
254.00,46.00,-84.77,100.00,1000.00,254.00,46.00,-58.33,100.00,1000.00
189.00,49.00,-2.57,100.00,1000.00,189.00,49.00,58.24,100.00,1000.00
121.00,69.00,55.15,100.00,1000.00,121.00,69.00,9.56,100.00,1000.00
43.00,45.00,155.60,100.00,1000.00,43.00,45.00,116.17,100.00,1000.00
79.00,15.00,79.41,100.00,1000.00,79.00,15.00,141.55,100.00,1000.00
351.00,13.00,129.02,100.00,1000.00,351.00,13.00,-215.49,100.00,1000.00
344.00,71.00,-315.49,100.00,1000.00,344.00,71.00,-186.23,100.00,1000.00
75.00,37.00,-76.94,100.00,1000.00,75.00,37.00,-33.20,100.00,1000.00
339.00,47.00,66.16,100.00,1000.00,339.00,47.00,-143.50,100.00,1000.00
307.00,48.00,-56.08,100.00,1000.00,307.00,48.00,-30.90,100.00,1000.00
90.00,20.00,-86.27,100.00,1000.00,90.00,20.00,-16.02,100.00,1000.00
242.00,18.00,-140.55,100.00,1000.00,242.00,18.00,25.19,100.00,1000.00
355.00,73.00,-273.82,100.00,1000.00,355.00,73.00,-25.95,100.00,1000.00
215.00,14.00,-286.64,100.00,1000.00,215.00,14.00,177.53,100.00,1000.00
258.00,71.00,-320.49,100.00,1000.00,258.00,71.00,-162.35,100.00,1000.00
31.00,35.00,-69.55,100.00,1000.00,31.00,35.00,4.62,100.00,1000.00
339.00,84.00,-361.53,100.00,1000.00,339.00,84.00,-139.45,100.00,1000.00
213.00,64.00,-64.36,100.00,1000.00,213.00,64.00,87.89,100.00,1000.00
75.00,82.00,-245.95,100.00,1000.00,75.00,82.00,-137.91,100.00,1000.00
239.00,53.00,-207.29,100.00,1000.00,239.00,53.00,120.78,100.00,1000.00
177.00,55.00,-48.87,100.00,1000.00,177.00,55.00,-248.36,100.00,1000.00
202.00,19.00,32.49,100.00,1000.00,202.00,19.00,-290.77,100.00,1000.00
128.00,76.00,-209.42,100.00,1000.00,128.00,76.00,93.05,100.00,1000.00
13.00,34.00,-103.81,100.00,1000.00,13.00,34.00,3.55,100.00,1000.00
205.00,62.00,17.31,100.00,1000.00,205.00,62.00,58.69,100.00,1000.00
152.00,85.00,-714.65,100.00,1000.00,152.00,85.00,-117.15,100.00,1000.00
69.00,52.00,97.07,100.00,1000.00,69.00,52.00,-207.16,100.00,1000.00
326.00,79.00,-137.09,100.00,1000.00,326.00,79.00,44.17,100.00,1000.00
100.00,75.00,-121.58,100.00,1000.00,100.00,75.00,-231.10,100.00,1000.00
109.00,30.00,-240.42,100.00,1000.00,109.00,30.00,-66.53,100.00,1000.00
0.00,57.00,-212.01,100.00,1000.00,0.00,57.00,103.92,100.00,1000.00
55.00,72.00,-202.89,100.00,1000.00,55.00,72.00,-66.74,100.00,1000.00
216.00,12.00,-276.94,100.00,1000.00,216.00,12.00,6.72,100.00,1000.00
143.00,38.00,16.67,100.00,1000.00,143.00,38.00,-122.65,100.00,1000.00
54.00,19.00,58.76,100.00,1000.00,54.00,19.00,140.02,100.00,1000.00
167.00,34.00,38.12,100.00,1000.00,167.00,34.00,-41.61,100.00,1000.00
277.00,78.00,-247.14,100.00,1000.00,277.00,78.00,25.96,100.00,1000.00
181.00,65.00,-254.99,100.00,1000.00,181.00,65.00,-1.76,100.00,1000.00
60.00,63.00,-106.51,100.00,1000.00,60.00,63.00,36.22,100.00,1000.00
110.00,55.00,53.73,100.00,1000.00,110.00,55.00,162.65,100.00,1000.00
303.00,14.00,-168.77,100.00,1000.00,303.00,14.00,-7.74,100.00,1000.00
52.00,69.00,-27.09,100.00,1000.00,52.00,69.00,-42.86,100.00,1000.00
296.00,13.00,-118.90,100.00,1000.00,296.00,13.00,23.42,100.00,1000.00
30.00,19.00,-53.52,100.00,1000.00,30.00,19.00,-112.07,100.00,1000.00
111.00,41.00,26.46,100.00,1000.00,111.00,41.00,232.35,100.00,1000.00
62.00,36.00,-107.95,100.00,1000.00,62.00,36.00,-77.27,100.00,1000.00
15.00,66.00,17.78,100.00,1000.00,15.00,66.00,50.42,100.00,1000.00
219.00,68.00,-268.79,100.00,1000.00,219.00,68.00,-14.47,100.00,1000.00
260.00,20.00,-178.91,100.00,1000.00,260.00,20.00,194.72,100.00,1000.00
239.00,65.00,-210.04,100.00,1000.00,239.00,65.00,11.60,100.00,1000.00
209.00,80.00,-259.47,100.00,1000.00,209.00,80.00,19.65,100.00,1000.00
23.00,13.00,11.07,100.00,1000.00,23.00,13.00,-107.64,100.00,1000.00
323.00,31.00,-59.73,100.00,1000.00,323.00,31.00,118.06,100.00,1000.00
23.00,26.00,-0.72,100.00,1001.00,23.00,26.00,-102.07,100.00,1000.00
322.00,41.00,65.72,100.00,1002.00,322.00,41.00,102.02,100.00,1000.00
216.00,47.00,140.90,100.00,1003.00,216.00,47.00,41.01,100.00,1000.00
222.00,10.00,-74.68,100.00,1004.00,222.00,10.00,-40.75,100.00,1000.00
115.00,66.00,-52.12,100.00,1005.00,115.00,66.00,-78.42,100.00,1000.00
26.00,52.00,43.78,100.00,1006.00,26.00,52.00,-134.20,100.00,1000.00
351.00,49.00,93.02,100.00,1007.00,351.00,49.00,54.89,100.00,1000.00
198.00,76.00,-189.02,100.00,1008.00,198.00,76.00,-32.82,100.00,1000.00
274.00,52.00,37.10,100.00,1009.00,274.00,52.00,-106.31,100.00,1000.00
357.00,58.00,-61.69,100.00,1010.00,357.00,58.00,-69.73,100.00,1000.00
248.00,43.00,-176.76,100.00,1011.00,248.00,43.00,47.76,100.00,1000.00
342.00,16.00,65.50,100.00,1012.00,342.00,16.00,-71.01,100.00,1000.00
137.00,23.00,-200.00,100.00,1013.00,137.00,23.00,-138.90,100.00,1000.00
277.00,43.00,-143.38,100.00,1014.00,277.00,43.00,87.81,100.00,1000.00
304.00,21.00,37.52,100.00,1015.00,304.00,21.00,43.91,100.00,1000.00
32.00,19.00,-130.51,100.00,1016.00,32.00,19.00,-12.76,100.00,1000.00
342.00,32.00,22.06,100.00,1017.00,342.00,32.00,210.57,100.00,1000.00
223.00,52.00,-50.96,100.00,1018.00,223.00,52.00,72.55,100.00,1000.00
52.00,26.00,-62.50,100.00,1019.00,52.00,26.00,-265.86,100.00,1000.00
142.00,30.00,29.71,100.00,1020.00,142.00,30.00,3.62,100.00,1000.00
291.00,23.00,-144.14,100.00,1021.00,291.00,23.00,-181.52,100.00,1000.00
168.00,40.00,-268.29,100.00,1022.00,168.00,40.00,-141.37,100.00,1000.00
225.00,48.00,-81.97,100.00,1023.00,225.00,48.00,78.34,100.00,1000.00
168.00,34.00,196.16,100.00,1024.00,168.00,34.00,-3.38,100.00,1000.00
45.00,69.00,-189.43,100.00,1025.00,45.00,69.00,-55.03,100.00,1000.00
161.00,79.00,-409.42,100.00,1026.00,161.00,79.00,71.82,100.00,1000.00
183.00,39.00,131.78,100.00,1027.00,183.00,39.00,-96.88,100.00,1000.00
1.00,13.00,122.83,100.00,1028.00,1.00,13.00,-133.29,100.00,1000.00
1.00,55.00,-50.71,100.00,1029.00,1.00,55.00,84.96,100.00,1000.00
231.00,34.00,-83.07,100.00,1030.00,231.00,34.00,-75.58,100.00,1000.00
60.00,43.00,-144.36,100.00,1031.00,60.00,43.00,-113.54,100.00,1000.00
119.00,71.00,-245.45,100.00,1032.00,119.00,71.00,49.27,100.00,1000.00
332.00,75.00,-239.72,100.00,1033.00,332.00,75.00,-196.77,100.00,1000.00
171.00,69.00,-60.31,100.00,1034.00,171.00,69.00,-54.40,100.00,1000.00
303.00,15.00,-79.05,100.00,1035.00,303.00,15.00,-109.82,100.00,1000.00
78.00,62.00,-177.12,100.00,1036.00,78.00,62.00,44.27,100.00,1000.00
101.00,54.00,-3.91,100.00,1037.00,101.00,54.00,-70.09,100.00,1000.00
79.00,34.00,-131.81,100.00,1038.00,79.00,34.00,64.90,100.00,1000.00
126.00,18.00,-191.62,100.00,1039.00,126.00,18.00,-46.42,100.00,1000.00
80.00,14.00,-51.47,100.00,1040.00,80.00,14.00,-7.56,100.00,1000.00
14.00,56.00,60.44,100.00,1041.00,14.00,56.00,-47.26,100.00,1000.00
76.00,80.00,-106.47,100.00,1042.00,76.00,80.00,-147.34,100.00,1000.00
304.00,62.00,-111.57,100.00,1043.00,304.00,62.00,-20.63,100.00,1000.00
30.00,78.00,91.70,100.00,1044.00,30.00,78.00,-129.47,100.00,1000.00
122.00,18.00,-174.04,100.00,1045.00,122.00,18.00,-200.28,100.00,1000.00
262.00,84.00,-489.92,100.00,1046.00,262.00,84.00,78.01,100.00,1000.00
20.00,66.00,-96.89,100.00,1047.00,20.00,66.00,-135.69,100.00,1000.00
54.00,13.00,-63.55,100.00,1048.00,54.00,13.00,70.23,100.00,1000.00
158.00,47.00,-143.65,100.00,1049.00,158.00,47.00,-102.53,100.00,1000.00
100.00,76.00,-127.53,100.00,1050.00,100.00,76.00,165.85,100.00,1000.00
284.00,16.00,-155.73,100.00,1051.00,284.00,16.00,-5.93,100.00,1000.00
9.00,24.00,147.41,100.00,1052.00,9.00,24.00,-18.62,100.00,1000.00
150.00,48.00,-75.60,100.00,1053.00,150.00,48.00,-102.33,100.00,1000.00
216.00,50.00,-147.51,100.00,1054.00,216.00,50.00,-81.34,100.00,1000.00
74.00,19.00,-21.54,100.00,1055.00,74.00,19.00,88.84,100.00,1000.00
315.00,30.00,-145.70,100.00,1056.00,315.00,30.00,8.01,100.00,1000.00
320.00,61.00,-128.48,100.00,1057.00,320.00,61.00,-38.63,100.00,1000.00
78.00,25.00,-64.85,100.00,1058.00,78.00,25.00,-78.24,100.00,1000.00
77.00,76.00,-52.77,100.00,1059.00,77.00,76.00,101.43,100.00,1000.00
232.00,61.00,-41.37,100.00,1060.00,232.00,61.00,-95.92,100.00,1000.00
295.00,78.00,-110.51,100.00,1061.00,295.00,78.00,32.67,100.00,1000.00
4.00,70.00,77.61,100.00,1062.00,4.00,70.00,-9.38,100.00,1000.00
87.00,70.00,-130.50,100.00,1063.00,87.00,70.00,-97.59,100.00,1000.00
263.00,61.00,-56.15,100.00,1064.00,263.00,61.00,33.72,100.00,1000.00
316.00,66.00,15.18,100.00,1065.00,316.00,66.00,-39.02,100.00,1000.00
281.00,16.00,-89.65,100.00,1066.00,281.00,16.00,201.46,100.00,1000.00
48.00,46.00,-58.18,100.00,1067.00,48.00,46.00,-92.72,100.00,1000.00
298.00,60.00,-111.17,100.00,1068.00,298.00,60.00,38.09,100.00,1000.00
175.00,46.00,-91.66,100.00,1069.00,175.00,46.00,102.14,100.00,1000.00
323.00,67.00,37.18,100.00,1070.00,323.00,67.00,72.77,100.00,1000.00
181.00,47.00,57.51,100.00,1071.00,181.00,47.00,18.05,100.00,1000.00
23.00,35.00,-102.71,100.00,1072.00,23.00,35.00,-162.52,100.00,1000.00
158.00,30.00,-187.46,100.00,1073.00,158.00,30.00,156.23,100.00,1000.00
302.00,69.00,-67.94,100.00,1074.00,302.00,69.00,48.64,100.00,1000.00
353.00,17.00,-175.52,100.00,1075.00,353.00,17.00,16.92,100.00,1000.00
266.00,26.00,-48.49,100.00,1076.00,266.00,26.00,79.09,100.00,1000.00
89.00,26.00,-205.83,100.00,1077.00,89.00,26.00,-165.73,100.00,1000.00
145.00,26.00,-132.47,100.00,1078.00,145.00,26.00,65.20,100.00,1000.00
313.00,30.00,-113.40,100.00,1079.00,313.00,30.00,101.20,100.00,1000.00
318.00,65.00,-187.78,100.00,1080.00,318.00,65.00,-161.23,100.00,1000.00
239.00,57.00,-266.90,100.00,1081.00,239.00,57.00,-64.91,100.00,1000.00
241.00,40.00,121.49,100.00,1082.00,241.00,40.00,33.00,100.00,1000.00
181.00,76.00,-369.65,100.00,1083.00,181.00,76.00,199.92,100.00,1000.00
180.00,32.00,-224.39,100.00,1084.00,180.00,32.00,-20.41,100.00,1000.00
39.00,59.00,10.00,100.00,1085.00,39.00,59.00,-2.22,100.00,1000.00
229.00,85.00,-745.99,100.00,1086.00,229.00,85.00,19.09,100.00,1000.00
298.00,24.00,-51.91,100.00,1087.00,298.00,24.00,-20.37,100.00,1000.00
13.00,64.00,-114.51,100.00,1088.00,13.00,64.00,75.77,100.00,1000.00
205.00,22.00,-37.26,100.00,1089.00,205.00,22.00,42.35,100.00,1000.00
114.00,80.00,-380.22,100.00,1090.00,114.00,80.00,-223.95,100.00,1000.00
83.00,19.00,-24.48,100.00,1091.00,83.00,19.00,-44.44,100.00,1000.00
213.00,83.00,-490.03,100.00,1092.00,213.00,83.00,107.12,100.00,1000.00
287.00,75.00,-238.61,100.00,1093.00,287.00,75.00,5.06,100.00,1000.00
63.00,23.00,84.21,100.00,1094.00,63.00,23.00,143.86,100.00,1000.00
98.00,18.00,-328.29,100.00,1095.00,98.00,18.00,-104.83,100.00,1000.00
326.00,15.00,-79.53,100.00,1096.00,326.00,15.00,50.02,100.00,1000.00
322.00,28.00,-142.84,100.00,1097.00,322.00,28.00,-0.86,100.00,1000.00
180.00,26.00,-134.98,100.00,1098.00,180.00,26.00,-138.21,100.00,1000.00
151.00,69.00,-308.97,100.00,1099.00,151.00,69.00,-81.60,100.00,1000.00
216.00,38.00,-74.01,100.00,1100.00,216.00,38.00,-80.18,100.00,1000.00
